channel_id,category_id,channel_name,channel_name_en,channel_image,channel_url,channel_referer,channel_agent,channel_origin,need_vpn,for_iran,popular,isvip,category_name,category_name_en,channel_headers,sourses
826,16,افرا فیلم,Afra Film,1782140219485.png,https://piraxy.tamashaland.com/cors?url=https://afrafhls.wns.live/hls/stream.m3u8,https://tamashaland.com/,,,0,1,184205,0,فیلم و سریال,Movies & Series,,"[{'ID': 213, 'title': 'سرور1', 'channel_url': 'https://afrafhls.wns.live/hls/stream.m3u8', 'channel_referer': '', 'channel_origin': '', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}, {'ID': 783, 'title': 'سرورخارج2', 'channel_url': 'https://afrafhls.wns.live/hls/stream.m3u8', 'channel_referer': 'http://sal1002.online/', 'channel_origin': '', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}]"
180,3,شبکه سبز - گلستان,Shabake golestan,1782140219608.png,https://ncdn.telewebion.ir/sabz/live/playlist.m3u8,,,,0,1,183863,0,استانی,Regional,,[]
423,21,تی ار تی ترک,TRT TURK,1782140219527.jpg,https://tv-trtturk.medya.trt.com.tr/master.m3u8,,,,0,1,182072,0,ترکی,Turkish,,[]
58,12,شبکه مثبت پویا,,1782140219727.png,https://ncdn.telewebion.ir/javaneh/live/playlist.m3u8,,,,0,1,180137,0,اختصاصی تلوبیون,Telewebion,,[]
139,3,شبکه اشراق,eshragh,1782140219606.png,https://ncdn.telewebion.ir/eshragh/live/playlist.m3u8,,,,0,1,179642,0,استانی,Regional,,[]
50,12,تلوبیون ورزشی 1,,1782140219729.png,https://ncdn.telewebion.ir/sport1/live/playlist.m3u8,,,,0,1,178786,0,اختصاصی تلوبیون,Telewebion,,"[{'ID': 83, 'title': 'سرور2', 'channel_url': 'https://ncdn.telewebion.ir/twsport/live/playlist.m3u8', 'channel_referer': '', 'channel_origin': '', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}, {'ID': 82, 'title': 'سرورمناسب ایران', 'channel_url': 'http://46.245.122.6:8080/hls2/stream01.m3u8', 'channel_referer': '', 'channel_origin': '', 'country': 'iran', 'isvip': 0, 'channel_headers': None}]"
234,16,لنز فیلم,Lenz Film,1782140219596.jpg,http://92.42.50.29/PLTV/88888888/224/3221227021/index.m3u8?rrsip=92.42.50.29&zoneoffset=0&devkbps=400-3500&servicetype=1&icpid=&limitflux=-1&limitdur=-1&tenantId=9802&accountinfo=bNy57Qk6JxZa3450VeYFsdIA%2BI71%2Bz3lmCvqmf8iXbujU2BL5ZeFmhKL6%2B1Xc%2B%2BCoiAdaTAdmKM5kMwPdgApCD4O0ten7ZsH4ZlSNVsiZasQgOs9J%2B7VOZJUmyjWNhn%2BX%2FLL5ZHOmK3UJ1p0hFOI6W%2BmeujuSCZAOJexh8JU7a8QbOO32j94kDxHrBe7EpwI%3A20241228100605%3AUTC%2C1003010832%2C77.81.151.194%2C20241228100605%2Curn%3AHuawei%3AliveTV%3AXTV353303884%2C1003010832%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C1504717%2C0%2C1506538%2Cdf3e0a03-b3b1-4315-8f6f-3df9b9fdd8c1%2C%2C%2C1%2C1%2C370195813%2CEND&GuardEncType=2&it=H4sIAAAAAAAAADWOTYvCMBiE_02OIUmN1kNOyoIgVbDrVabJ22wxbTSpgv9-rR-HuczMM8yYYGmzNk7MSUNANKRnhLJZ6FZqV7R2KayjhmW6VtEoZhFCN_gqugk7HlYnKbhSkisxidXT4E-AN-LVrW59Q8noL3igdO8sGZdbfkfm8D6Rx9jFge8DHr8pfCqM6s85uSh0USqtyrmcsXFya-TzM2F_yKvYX5DIbaN_AaZFyMQusGd4qtCTGW4hvLldcs83_2VSzq32AAAA,,,,0,1,178256,0,فیلم و سریال,Movies & Series,,[]
417,21,TRT Arabi,,1782140219740.png,https://tv-trtarabi.medya.trt.com.tr/master.m3u8,,,,0,1,176449,0,ترکی,Turkish,,[]
575,26,اسکای نیوز عربی,Sky News Arabia,1782140219718.png,https://stream.skynewsarabia.com/hls/sna_720.m3u8,,,,0,1,174596,0,عربی,Arabic,,[]
178,3,شبکه دنا,kohkiloye,1782140219605.png,https://ncdn.telewebion.ir/dena/live/playlist.m3u8,,,,0,1,174013,0,استانی,Regional,,[]
185,3,شبکه آفتاب,marekazi,1782140219599.png,https://ncdn.telewebion.ir/aftab/live/playlist.m3u8,,,,0,1,170015,0,استانی,Regional,,[]
269,17,ای‌بی‌سی نیوز,ABC News,1782140219479.jpg,https://abc-news-dmd-streams-1.akamaized.net/out/v1/701126012d044971b3fa89406a440133/index.m3u8,,,,0,1,167593,0,اخبار,News,,[]
210,6,رادیو ران,,1782140219478.png,http://185.80.220.12:8047/live,,,,0,1,166717,0,رادیو - موزیک,Radio - Music,,[]
829,1,Home +,Home +,1782140219570.png,https://homeplushls.wns.live/hls/stream.m3u8,https://onetv202.app,,,0,1,160587,0,سرگرمی,Entertainment,,"[{'ID': 119, 'title': 'سرور1', 'channel_url': 'https://homeplushls.wns.live/hls/stream.m3u8', 'channel_referer': 'https://homeplushls.wns.live/', 'channel_origin': '', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}, {'ID': 120, 'title': 'سرور2', 'channel_url': 'https://ca.onetvapi.win:8443/homeplushls.wns.live/hls/stream.m3u8?token=onetv202', 'channel_referer': 'https://homeplushls.wns.live/', 'channel_origin': '', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}]"
110,16,Sat7 Pars,ست 7 پارس,1782140219467.jpg,https://sat7phls.wns.live/hls/stream.m3u8,,,,1,1,160489,0,فیلم و سریال,Movies & Series,,[]
785,5,بحرین اسپورت ۲,Bahrain Sports 2,1782140219501.png,https://5c7b683162943.streamlock.net/live/ngrp:bahrainsportstwo_all/playlist.m3u8,,,,0,1,157134,0,ورزشی,Sports,,[]
201,17,کافه ترید,Cafe Trade,1782140219506.png,https://cafetradehls.wns.live/hls/stream.m3u8,,,,0,1,154151,0,اخبار,News,,[]
433,5,ترکمن اسپرت,Turkmen Sport,1782140219767.jpg,https://alpha.tv.online.tm/hls/ch004.m3u8,,,,0,1,152075,0,ورزشی,Sports,,[]
188,3,شبکه خاوران,khavaran,1782140219616.png,https://ncdn.telewebion.ir/khavaran/live/playlist.m3u8,,,,0,1,151523,0,استانی,Regional,,[]
752,25,تی‌آر‌تی کوردی,TRT KURDI,1782140219748.png,https://tv-trtkurdi.medya.trt.com.tr/master.m3u8,,,,0,1,147667,0,کوردی,Kurdish,,[]
420,21,TRT World,,1782140219742.png,https://tv-trtworld.medya.trt.com.tr/master.m3u8,,,,0,1,147623,0,ترکی,Turkish,,[]
460,6,رادیو شمرون,,1782140219648.png,http://usa7.fastcast4u.com:5919/;,,,,0,1,147532,0,رادیو - موزیک,Radio - Music,,[]
769,25,Afarin Kids,,1782140219480.png,http://afarinTV.flashmediacast.com:1935/afarinTV/livestream/chunklist.m3u8,,,,0,1,143665,0,کوردی,Kurdish,,[]
187,3,شبکه سینا - همدان ,hamedan,1782140219609.png,https://ncdn.telewebion.ir/sina/live/playlist.m3u8,,,,0,1,143652,0,استانی,Regional,,[]
432,5,ترکمنستان اسپورت,Türkmenistan Sport,1782140219767.jpg,http://217.174.225.146/hls/ch004_720/index.m3u8,,,,0,1,140291,0,ورزشی,Sports,,[]
221,20,جم پیکسل,GEM Pixel,1782140219557.png,https://northtelecom.b-cdn.net/GEMPIXEL.m3u8,,,,0,1,138590,0,شبکه های جم,GEM TV Networks,"{\n  \""Cookie\"": \""bunny_shield_id_143617=46488e452be444119ed2a932a1e6f2c9\"",\n  \""Accept\"": \""application\/vnd.apple.mpegurl, application\/x-mpegURL, *\/*\"",\n  \""Accept-Language\"": \""en-US,en;q=0.5\"",\n  \""Sec-Fetch-Dest\"": \""empty\"",\n  \""Sec-Fetch-Mode\"": \""cors\"",\n  \""Sec-Fetch-Site\"": \""cross-site\""\n}","[{'ID': 916, 'title': 'سرورخارج', 'channel_url': 'https://gg.hls2.xyz/live/IR%20-%20GEM%20Pixel2/playlist.m3u8', 'channel_referer': 'https://www.aparatchii.com/', 'channel_origin': 'https://www.aparatchii.com', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}, {'ID': 876, 'title': 'سرورخارج2', 'channel_url': 'https://gems1.ardanmi.com/live/iReyVQwJ4RHCTIY4jsTGDg__/master.m3u8', 'channel_referer': 'https://salmal1000.com/', 'channel_origin': 'https://salmal1000.com', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}]"
140,3,شبکه سمنان,Shabake Semnan,1782140219627.png,https://ncdn.telewebion.ir/semnan/live/playlist.m3u8,,,,0,1,133256,0,استانی,Regional,,[]
723,21,TRT COCUK,,1782140219747.png,https://tv-trtcocuk.medya.trt.com.tr/master.m3u8,,,,0,1,130247,0,ترکی,Turkish,,[]
772,25,KurdSat News TV,,1782140219593.png,https://kurdsat-news.akamaized.net/hls/kurdsat-news.m3u8,,,,0,1,122365,0,کوردی,Kurdish,,[]
171,3,شبکه نور,qom,1782140219623.png,https://ncdn.telewebion.ir/noor/live/playlist.m3u8,,,,0,1,120461,0,استانی,Regional,,[]
14,2,شبکه چهار,Shabake 2,1782140219692.png,https://ncdn.telewebion.ir/tv4/live/playlist.m3u8,,,,0,1,119866,0,سراسری,National,,[]
333,17,دی دبلیو عربی,DW [ar],1782140219524.png,https://dwamdstream103.akamaized.net/hls/live/2015526/dwstream103/index.m3u8,,,,0,1,117002,0,اخبار,News,,[]
84,12,شبکه جام,,1782140219697.png,https://ncdn.telewebion.ir/jam/live/playlist.m3u8,,,,0,1,110227,0,اختصاصی تلوبیون,Telewebion,,[]
463,6,شبکه کایران,,1782140219648.png,http://23.227.170.147/KIRN,,,,0,1,110191,0,رادیو - موزیک,Radio - Music,,[]
218,7,رادیو فرانسه,,1782140219470.jpg,http://icepe3.infomaniak.ch/rfienpersan-64k.mp3,,,,0,1,109996,0,رادیو - اخبار,Radio - News,,[]
421,21,TRT Haber,,1782140219739.png,https://tv-trthaber.medya.trt.com.tr/master.m3u8,,,,0,1,108679,0,ترکی,Turkish,,[]
647,22,مرجعیت,Marjaeyat,1782140219637.jpg,https://livefa.marjaeyattv.com/mtv_fa/playlist.m3u8,https://marjaeyattv.com,,,0,1,108293,0,مذهبی,Religious,,[]
32,2,شبکه سپهر,Shabake Sepehr,1782140219710.png,https://ncdn.telewebion.ir/sepehr/live/playlist.m3u8,,,,0,1,108071,0,سراسری,National,,[]
724,21,TRT AVAZ,,1782140219745.png,https://tv-trtavaz.medya.trt.com.tr/master.m3u8,,,,0,1,103885,0,ترکی,Turkish,,[]
54,12,تلوبیون ورزشی 3,,1782140219731.png,https://ncdn.telewebion.ir/sport3/live/playlist.m3u8,,,,0,1,100821,0,اختصاصی تلوبیون,Telewebion,,"[{'ID': 87, 'title': 'سرور2', 'channel_url': 'https://ncdn.telewebion.ir/twsport3/live/playlist.m3u8', 'channel_referer': '', 'channel_origin': '', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}, {'ID': 86, 'title': 'سرورمناسب ایران', 'channel_url': 'http://46.245.122.6:8080/hls2/stream03.m3u8', 'channel_referer': '', 'channel_origin': '', 'country': 'iran', 'isvip': 0, 'channel_headers': None}]"
717,21,Kral Tv,,1782140219592.png,https://dogus-live.daioncdn.net/kralpoptv/kralpoptv_720p.m3u8,,,,0,1,99871,0,ترکی,Turkish,,[]
727,21,TRT Belgesel,,1782140219746.png,https://tv-trtbelgesel.medya.trt.com.tr/master.m3u8,,,,0,1,99261,0,ترکی,Turkish,,[]
711,21,Power Turk,,1782140219759.png,http://livetv.powerapp.com.tr/powerturkTV/powerturkhd.smil/playlist.m3u8,,,,0,1,95854,0,ترکی,Turkish,,[]
646,22,بیت العباس علیه السلام,Beitolabbas,1782140219502.png,http://live.beitolabbas.tv/live/beitolabbastv.m3u8,,,,0,1,93014,0,مذهبی,Religious,,[]
856,16,گلد استار,Gold Star,1782140219448.jpg,https://piraxy.tamashaland.com/cors?url=https://moviethls.wns.live/hls/stream.m3u8,https://tamashaland.com/,,,0,1,91353,0,فیلم و سریال,Movies & Series,,"[{'ID': 395, 'title': 'سرور 1', 'channel_url': 'https://moviethls.wns.live/hls/stream.m3u8', 'channel_referer': 'https://moviethls.wns.live/', 'channel_origin': '', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}, {'ID': 396, 'title': 'سرور 2', 'channel_url': 'https://piraxy.tamashaland.com/cors?url=https://moviethls.wns.live/hls/stream.m3u8', 'channel_referer': 'https://moviethls.wns.live/', 'channel_origin': '', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}, {'ID': 758, 'title': 'سرورخارج2', 'channel_url': 'https://moviethls.wns.live/hls/stream.m3u8', 'channel_referer': '', 'channel_origin': '', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}]"
712,21,Power Turk Slow,,1782140219762.png,http://livetv.powerapp.com.tr/pturkslow/slow.smil/playlist.m3u8,,,,0,1,90003,0,ترکی,Turkish,,[]
725,21,TRT MUZIK,,1782140219749.png,https://tv-trtmuzik.medya.trt.com.tr/master.m3u8,,,,0,1,89020,0,ترکی,Turkish,,[]
486,22,پخش زنده تصاویر حرم مطهر رضوی,EmamReza,1782140219567.jpg,https://stream01.nasimrezvan.com/hls/RpnpimQkhQvuAXZrPBbvEJwL/index.m3u8,,,,0,1,85912,0,مذهبی,Religious,,[]
726,21,TRT 3 - TBMM TV,,1782140219743.png,https://meclistv-live.ercdn.net/meclistv/meclistv_720p.m3u8,,,,0,1,85815,0,ترکی,Turkish,,[]
52,12,تلوبیون ورزشی 2,,1782140219730.png,https://ncdn.telewebion.ir/sport2/live/playlist.m3u8,,,,0,1,82684,0,اختصاصی تلوبیون,Telewebion,,"[{'ID': 85, 'title': 'سرور2', 'channel_url': 'https://ncdn.telewebion.ir/twsport2/live/playlist.m3u8', 'channel_referer': '', 'channel_origin': '', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}, {'ID': 84, 'title': 'سرورمناسب ایران', 'channel_url': 'http://46.245.122.6:8080/hls2/stream02.m3u8', 'channel_referer': '', 'channel_origin': '', 'country': 'iran', 'isvip': 0, 'channel_headers': None}]"
714,21,Beyaz,,1782140219751.png,https://beyaztv-live.daioncdn.net/beyaztv/beyaztv.m3u8,,,,0,1,82439,0,ترکی,Turkish,,[]
395,24,طلوع تی‌وی,Tolo TV,1782140219481.png,https://tgn.bozztv.com/eshgtv-dvrfl05/gin-tolohd/tracks-v1a1/mono.m3u8,https://bozztv.com,,,0,1,82124,0,افغانستان,Afghanistan,,[]
759,21,TATLISES TV,,1782140219725.png,https://live.artidijitalmedya.com/artidijital_tatlisestv/tatlisestv/playlist.m3u8,,,,0,1,79802,0,ترکی,Turkish,,[]
648,22,گنج حضور,Ganje Hozour TV,1782140219535.png,https://media.parvizshahbazi.com/ganjehozour/Main_tv/playlist.m3u8,,,,0,1,75218,0,مذهبی,Religious,,[]
30,2,شبکه افق,ofogh,1782140219705.png,https://ncdn.telewebion.ir/ofogh/live/playlist.m3u8,,,,0,1,74358,0,سراسری,National,,[]
412,25,کانال کوردی,Kurd Channel,1782140219594.png,https://kurdchhls.wns.live/hls/stream.m3u8,,,,1,1,72654,0,کوردی,Kurdish,,[]
815,16,فارسی تی‌وی,Farsi Tv,1782140219446.jpg,https://farsitvlive.b-cdn.net/farsitvlive/farsitvlive.m3u8,https://farsitvlive.b-cdn.net,,,0,1,72541,0,فیلم و سریال,Movies & Series,,[]
722,21,DMAX Turkiye,,1782140219517.png,https://dogus-live.daioncdn.net/dmax/dmax.m3u8,,,,0,1,70545,0,ترکی,Turkish,,[]
59,12,شبکه رضوی,,1782140219728.png,https://ncdn.telewebion.ir/razavi/live/playlist.m3u8,,,,0,1,67361,0,اختصاصی تلوبیون,Telewebion,,[]
905,19,پرشیانا رپ,Persiana Rap,1788836253272.webp,https://raphls.persiana.live/hls/stream.m3u8,,,,0,1,65256,0,پرشیانا,Persiana,,[]
222,7,رادیو آینه,,1782140219406.jpg,http://107.181.227.250:8244/;stream,,,,0,1,65251,0,رادیو - اخبار,Radio - News,,[]
884,4,هدهد,HodHod,1782363747916.jpg,https://northtelecom.b-cdn.net/hodhodtv.m3u8,,,,0,1,64686,0,کودک و نوجوان,Kids & Teens,"{\n  \""Cookie\"": \""bunny_shield_id_143617=46488e452be444119ed2a932a1e6f2c9\"",\n  \""Accept\"": \""application\/vnd.apple.mpegurl, application\/x-mpegURL, *\/*\"",\n  \""Accept-Language\"": \""en-US,en;q=0.5\"",\n  \""Sec-Fetch-Dest\"": \""empty\"",\n  \""Sec-Fetch-Mode\"": \""cors\"",\n  \""Sec-Fetch-Site\"": \""cross-site\""\n}",[]
57,12,شبکه نوا,,1782140219726.png,https://ncdn.telewebion.ir/nava/live/playlist.m3u8,,,,0,1,64252,0,اختصاصی تلوبیون,Telewebion,,[]
762,21,Ton Tv,,1782140219765.png,https://live.artidijitalmedya.com/artidijital_tontv/tontv/playlist.m3u8,,,,0,1,61673,0,ترکی,Turkish,,[]
159,1,تی ام تی‌وی,TmTv,1782140219735.png,https://hls.tmtv.live/hls/stream.m3u8,,,,0,1,56980,0,سرگرمی,Entertainment,,[]
576,26,زاگرس تی‌وی,Zagros Tv,1782140219775.png,https://5a3ed7a72ed4b.streamlock.net/zagrostv/SMIL:myStream.smil/playlist.m3u8,,,,0,1,56485,0,عربی,Arabic,,[]
25,2,شبکه تهران,Shabake 5,1782140219712.png,https://ncdn.telewebion.ir/tehran/live/playlist.m3u8,,,,0,1,55497,0,سراسری,National,,[]
729,21,Dream Turk,,1782140219519.png,https://live.duhnet.tv/S2/HLS_LIVE/dreamturknp/playlist.m3u8,,,,0,1,54097,0,ترکی,Turkish,,[]
747,21,Power Love,,1782140219761.png,http://livetv.powerapp.com.tr/plove/love.smil/playlist.m3u8,,,,0,1,51934,0,ترکی,Turkish,,[]
27,2,شبکه قرآن,Quran,1782140219708.png,https://ncdn.telewebion.ir/quran/live/playlist.m3u8,,,,0,1,48451,0,سراسری,National,,[]
741,21,NUMBER 1 TURK,,1782140219758.png,https://b01c02nl.mediatriple.net/videoonlylive/mtkgeuihrlfwlive/broadcast_5c9e187770143.smil/playlist.m3u8,,,,0,1,48206,0,ترکی,Turkish,,[]
713,21,Power Turk Akustik,,1782140219760.png,http://livetv.powerapp.com.tr/pturkakustik/akustik.smil/playlist.m3u8,,,,0,1,47719,0,ترکی,Turkish,,[]
732,21,TRT KURDI,,1782140219748.png,https://tv-trtkurdi.medya.trt.com.tr/master.m3u8,,,,0,1,46397,0,ترکی,Turkish,,[]
273,17,سی‌بی‌اس‌ان بوستون,CBSN Boston,1782140219510.png,https://dai.google.com/linear/hls/event/dHA193vxQ_WqZNVoC-W5MA/master.m3u8,,,,0,1,44666,0,اخبار,News,,[]
85,12,شبکه +1,,1782140219645.png,https://ncdn.telewebion.ir/tv1plus/live/playlist.m3u8,,,,0,1,43473,0,اختصاصی تلوبیون,Telewebion,,[]
848,9,skate phantom flex 4k,skate phantom flex 4k,1782140219572.png,http://sample.vodobox.net/skate_phantom_flex_4k/skate_phantom_flex_4k.m3u8,,,,0,1,43173,0,مستند,Documentary,,[]
746,21,Power TV,,1782140219763.png,http://livetv.powerapp.com.tr/powerTV/powerhd.smil/playlists.m3u8,,,,0,1,41706,0,ترکی,Turkish,,[]
740,21,Sports TV,,1782140219720.png,https://live.sportstv.com.tr/hls/low/sportstv_hd/index.m3u8,,,,0,1,41663,0,ترکی,Turkish,,[]
737,21,Haberturk,,1782140219565.png,https://ciner-live.daioncdn.net/haberturktv/haberturktv.m3u8,,,,0,1,41134,0,ترکی,Turkish,,[]
750,21,Halk Tv,,1782140219755.png,https://halktv-live.daioncdn.net/halktv/halktv.m3u8,,,,0,1,35119,0,ترکی,Turkish,,[]
849,9,کوآلا تی‌وی,Koala tv,1782140219589.jpg,http://playertest.longtailvideo.com/adaptive/wowzaid3/playlist.m3u8,,,,0,1,34412,0,مستند,Documentary,,[]
579,26,سی جی تی ان عربی,CGTN Arabic,1782140219511.png,https://arabic-livews.cgtn.com/hls/LSveq57bErWLinBnxosqjisZ220802LSTefTAS9zc9mpU08y3np9TH220802cd/playlist.m3u8,,,,0,1,34184,0,عربی,Arabic,,[]
902,19,پرشیانا چین,Persiana China,1788835758051.webp,https://chinahls.persiana.live/hls/stream.m3u8,,,,0,1,33820,0,پرشیانا,Persiana,,[]
904,19,پرشیانا پادکست,Persiana Podcast,1788836190568.webp,https://podhls.persiana.live/hls/stream.m3u8,,,,0,1,32658,0,پرشیانا,Persiana,,[]
903,19,پرشیانا ویاژ,Persiana Voyage,1788836026707.webp,https://voyhls.persiana.live/hls/stream.m3u8,,,,0,1,32569,0,پرشیانا,Persiana,,[]
773,20,جم مستند,Gem Documentary,1782140219542.png,https://gems1.ardanmi.com/live/ELqdYL1kf_TSjpHtSqHf6w__/master.m3u8,https://salmal1000.com/,,https://salmal1000.com,0,1,24811,0,شبکه های جم,GEM TV Networks,,"[{'ID': 812, 'title': 'سرورخارج', 'channel_url': 'https://gg.hls2.xyz/live/IR%20-%20GEM%20Documentary2/playlist.m3u8', 'channel_referer': 'https://www.aparatchii.com/', 'channel_origin': 'https://www.aparatchii.com', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}, {'ID': 779, 'title': 'سرورخارج2', 'channel_url': 'https://gems1.ardanmi.com/live/ELqdYL1kf_TSjpHtSqHf6w__/master.m3u8', 'channel_referer': 'https://salmal1000.com/', 'channel_origin': 'https://salmal1000.com', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}]"
850,9,سینتل,Sintel,1782140219717.jpg,https://bitdash-a.akamaihd.net/content/sintel/hls/playlist.m3u8,,,,0,1,24375,0,مستند,Documentary,,[]
731,21,Haber Global,,1782140219566.png,https://ensonhaber-live.ercdn.net/haberglobal/haberglobal.m3u8,,,,0,1,23140,0,ترکی,Turkish,,[]
830,1,دیدنی ها,DidaniHA,1782140219515.png,https://932y493eljv8-hls-live.5centscdn.com/didiptv3/aniha3.stream/playlist.m3u8,https://932y493eljv8-hls-live.5centscdn.com/,,,0,1,22317,0,سرگرمی,Entertainment,,[]
214,6,radio doshat,,1782140219676.jpg,http://dstt.ir:8000/dsradio.mp3,,,,0,1,22117,0,رادیو - موزیک,Radio - Music,,[]
748,21,BLOOMBERG HT,,1782140219752.png,https://bloomberght-live.daioncdn.net/bloomberght/bloomberght.m3u8,,,,0,1,21216,0,ترکی,Turkish,,[]
223,8,رادیو جهانی قرآن,quran,1782140219457.png,http://104.167.2.55:8000/;,,,,0,1,18652,0,رادیو - مذهبی,Radio - Religious,,[]
730,21,NTV,,1782140219757.png,http://dogus.daioncdn.net/ntv/ntv.m3u8?ce=3&&app=7c4bb802-0c41-409e-8cd2-799984995694,,,,0,1,17993,0,ترکی,Turkish,,[]
68,5,فوتبال HD,Football HD,1782140219450.jpg,https://live.teleradiocom.tj/8/3m.m3u8,,,,0,1,14918,0,ورزشی,Sports,,[]
28,2,شبکه آموزش,Shabake Amozesh,1782140219693.png,https://ncdn.telewebion.ir/amouzesh/live/playlist.m3u8,,,,0,1,11108,0,سراسری,National,,[]
29,2,شبکه سلامت,Shabake Salamat,1782140219709.png,https://ncdn.telewebion.ir/salamat/live/playlist.m3u8,,,,0,1,9552,0,سراسری,National,,[]
728,21,TRT Eba ILK,,1782140219739.png,https://tv-e-okul00.medya.trt.com.tr/master.m3u8,,,,0,1,8085,0,ترکی,Turkish,,[]
860,19,پرشیانا تراول,Persiana Travel,1782140219433.png,https://ptravelhls.persiana.live/hls/stream.m3u8,https://persiana.live/,salltv1020,,0,1,3883,0,پرشیانا,Persiana,,[]
111,17,آی‌ان‌آر,Iran National Revolution,1782140219580.jpg,https://hls.irannrtv.live/hls/stream.m3u8,https://irannrtv.live/,,https://irannrtv.live,1,1,3016,0,اخبار,News,,[]
175,17,کلمه تی‌وی,Kalemeh TV,1782140219582.png,https://player.kalemeh.tv/live/ngrp:kalemeh_all/playlist.m3u8,https://www.kalemeh.tv/,,,1,1,1484,0,اخبار,News,,"[{'ID': 595, 'title': 'سرور1', 'channel_url': 'https://klmhls.wns.live/hls/stream.m3u8', 'channel_referer': '', 'channel_origin': '', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}]"
385,16,گلف موویز,Gulf Movies,1782140219452.jpg,https://stream.cisk.tech/gulfmovie/index.m3u8,not,0,,0,1,1077,0,فیلم و سریال,Movies & Series,,[]
268,17,فاکس نیوز,Fox News,1782140219533.png,https://247preview.foxnews.com/hls/live/2020027/fncv3preview/primary.m3u8,https://foxnews.com,,,0,1,1053,0,اخبار,News,,[]
177,17,ای پلنت,ePlanet TV,1782140219526.jpg,https://eplhls.wns.live/hls/stream.m3u8,https://epl.wns.live/,,,0,1,812,0,اخبار,News,,[]
271,17,آمریکا هم‌اکنون,NOW USA,1782140219655.png,https://ca.onetvapi.win:8443/nowushls.wns.live/hls/stream.m3u8?token=onetv202,https://onetv202.app,,,0,1,789,0,اخبار,News,,[]
444,16,آرکو تی‌وی,Arko TV,1782140219492.png,https://arkhls.wns.live/hls/stream.m3u8,https://ark.wns.live/,,,0,1,141,0,فیلم و سریال,Movies & Series,,[]
108,1,رویال تی‌وی,Royal TV,1782140219681.png,https://arvhls.wns.live/hls/stream.m3u8,https://www.elahmad.com/,,https://www.elahmad.com,0,1,107,0,سرگرمی,Entertainment,,[]
107,1,آترینا تی‌وی,Atrina TV,1782140219493.png,https://atrihls.wns.live/hls/stream.m3u8,,,,0,1,97,0,سرگرمی,Entertainment,,[]
275,18,ایاز تی‌وی,Ayaz TV,1782140219497.png,https://janya-ayaztv.vgcdn.net/ptnr-WebApp/title-Ayaz_TV/v1/vglive-sk-934820/main.m3u8,https://www.ayaztv.com/,,,0,1,86,0,موزیک,Music,,[]
877,17,ضد تی‌وی,Zed TV,1782140219774.jpg,https://zedhls.wns.live/hls/stream.m3u8,,,,0,1,18,0,اخبار,News,,[]
846,1,شبکه 7,Shabakeh 7,1782140219444.jpg,https://sh7hls.wns.live/hls/stream.m3u8,https://mytvsat.tv,,,1,1,1,0,سرگرمی,Entertainment,,[]
882,17,پراجکت لئون,Project Leon,1782140219413.jpg,https://pleonhls.wns.live/hls/stream.m3u8,https://pleon.wns.live/,,,0,1,0,0,اخبار,News,,"[{'ID': 489, 'title': 'سرورمناسب ایران۱', 'channel_url': 'https://ca.onetvapi.win:8443/pleonhls.wns.live/hls/stream.m3u8?token=onetv202', 'channel_referer': '', 'channel_origin': '', 'country': 'iran', 'isvip': 0, 'channel_headers': None}, {'ID': 490, 'title': 'سرورمناسب خارج۱', 'channel_url': 'https://pleonhls.wns.live/hls/stream.m3u8', 'channel_referer': 'https://pleon.wns.live/', 'channel_origin': '', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}]"
883,21,کانال 7,Kanal 7,1782140219444.jpg,https://kanal7-live.daioncdn.net/kanal7/kanal7.m3u8,,,,0,1,0,0,ترکی,Turkish,,[]
